age_certification	cinema_release_date	cinema_release_week	full_path	full_paths	id	is_nationwide_cinema_release_date	localized_release_date	max_season_number	object_type	original_language	original_release_year	original_title	poster	provider	runtime	short_description	title
			/kr/영화/the-7th-dwarf	{'MOVIE_DETAIL_OVERVIEW': '/kr/영화/the-7th-dwarf'}	156228				movie	de	2014	Der 7bte Zwerg	/poster/10141186/{profile}	nfx	87.0	예측불허 난쟁이들의 명예회복 프로젝트!  동화구출원정대의 놀라운 모험이 펼쳐진다!  ‘어마무지 좋은왕국’ 로즈 공주의 18번째 생일 날.백설공주, 빨간모자, 장화신은 고양이, 헨젤과 그레텔, 일곱난쟁이 등 전 세계의 동화 속 주인공들이 모두 모인 가운데 성대한 파티가 열리려는 찰나! 일곱난쟁이 중 막내 보보의 치명적 실수로 왕국과 모든 사람들이 얼음으로 변해버리고 만다.마녀 델라모타의 저주로 위기에 빠진 왕국을 구하기 위해 일곱난쟁이들은 예측할 수 없는 모험의 길을 떠나는데…  과연 그들은 델라모타에 맞서 저주를 풀고 왕국과 동화 속 주인공들을 구할 수 있을까?	일곱난쟁이
15			/kr/TV-프로그램/sinsegi-ebangerion	{'SHOW_DETAIL_OVERVIEW': '/kr/TV-프로그램/sinsegi-ebangerion'}	20983			1.0	show	ja	1995	新世紀エヴァンゲリオン	/poster/118724285/{profile}	nfx		서기 2000년, 남극에 거대한 운석이 추락하며 미증유의 재난 세컨드 임팩트가 일어난다. 해수면의 상승, 천재지변, 경제붕괴, 민족분쟁, 내란 등으로 세계 인구는 반으로 격감된다. 2015년, 지구가 겨우 회복의 기미를 보이기 시작할 무렵 인류에겐 또 다른 위기가 닥쳐온다. 하나씩 모습을 드러내는 정체 불명의 거대 전투병기 군단 사도. 사도의 출현에 대항하기 위하여 인류는 E계획에 의해 탄생한 생체 전투병기 에반게리온을 개발하고 3대의 기체로 사도를 막아내려 하는데...	신세기 에반게리온
			/kr/TV-프로그램/jingyeogyi-geoin	{'SHOW_DETAIL_OVERVIEW': '/kr/TV-프로그램/jingyeogyi-geoin'}	20682			4.0	show	ja	2013	進撃の巨人	/poster/8675594/{profile}	nfx		100여 년 전 갑자기 나타난 거인들에 의해 멸종 위기에 처한 인류는 거대한 벽을 쌓고 그 안에서 살아가고 있다. 에렌은 바깥 세계를 동경하며, 언젠가 저 방벽 밖으로 나가겠다는 꿈을 키우고 있었다. 그러던 어느 날, 60m가 넘는 초대형 거인의 등장으로 벽은 무너지고, 거인들이 벽 안으로 들어와 사람들을 잡아먹기 시작한다. 절규와 죽음으로 가득한 절망적인 상황에서 거인에게 어머니 카를라를 비롯한 소중한 사람들을 빼앗긴 엘런은 복수를 맹세하고, 사무친 복수심을 원동력으로 삼아 만 12세에 훈련병단의 훈련병으로 지원한다.	진격의 거인
			/kr/TV-프로그램/gidongjeonsa-geondam-ceolhyeolyi-opeonseu	{'SHOW_DETAIL_OVERVIEW': '/kr/TV-프로그램/gidongjeonsa-geondam-ceolhyeolyi-opeonseu'}	38116			2.0	show	ja	2015	機動戦士ガンダム 鉄血のオルフェンズ	/poster/9645089/{profile}	nfx		「재앙의 전쟁」이라 불리는 큰 전쟁 이후 300년이 흘렀다. 지구권은 그때까지의 통치기구를 잃고 새로운 지배체계를 구축하며 임시적인 평화를 되찾았다.  그러나 지구에서 떨어진 화성권에서는 새로운 전쟁의 불씨가 생겨나기 시작하는데.  미카즈키 아우구스가 소속된 민간 경비회사 크리세 가드 시큐리티(이하 CGS)는 화성도시 크리세를 독립시키려는 소녀, 쿠델리아 아이나 번스타인의 호위 임무를 맡게 된다. 그러나 반란의 싹을 없애려는 무력조직 걀라르호른은 CGS를 습격하고, CGS는 미카즈키를 비롯한 아이들을 미끼로 던지고 퇴각을 시작한다.  그때, 소년들의 리더 올가 이츠카는 이걸 계기로 자신들을 학대했던 어른들에게 반기를 드는 쿠데타를 결의하는데.  올가에게 걀라르호른을 저지하라는 부탁을 받게 된 미카즈키는 CGS의 동력원으로 사용되던 재앙의 전쟁 시대의 모빌슈트, ‘건담 발바토스’를 타고 전투에 임한다.	기동전사 건담 철혈의 오펀스
			/kr/영화/rupang-3se-kalrioseuteuroyi-seong	{'MOVIE_DETAIL_OVERVIEW': '/kr/영화/rupang-3se-kalrioseuteuroyi-seong'}	69778				movie	ja	1979	ルパン三世 カリオストロの城	/poster/9349799/{profile}	nfx	110.0	대도둑 루팡 3세는 국제 카지노를 털고 도망가지만, 그 돈이 모두 위조지폐라는 것을 깨닫고 위조지폐가 만들어진 칼리오스트로로 향한다. 그리고 우연히 괴한에게 쫓기던 여인을 구하고, 여인은 자신을 구하기 위해 애쓰다 다친 루팡을 보살펴준다. 그러나 다시 나타난 괴한들 때문에 도망을 치던 여인은 결국 괴한들에게 잡혀가고, 남겨진 그녀의 장갑을 살펴본 루팡은 그녀의 정체를 알아낸다. 그녀를 구하기로 결심한 루팡은 동료인 고에몽을 부르는데…	루팡 3세: 칼리오스트로의 성
			/kr/TV-프로그램/true-tunes	{'SHOW_DETAIL_OVERVIEW': '/kr/TV-프로그램/true-tunes'}	215862			1.0	show	en	2019	True Tunes	/poster/138775848/{profile}	nfx		True and her friends are dropping sweet, silly beats with freshly modern music videos set to the sounds of classic nursery rhyme songs.	True Tunes
			/kr/영화/inside-out	{'MOVIE_DETAIL_OVERVIEW': '/kr/영화/inside-out'}	135902				movie	en	2015	Inside Out	/poster/8720023/{profile}	nfx	95.0	모든 사람의 머릿속에 존재하는 감정 컨트롤 본부. 그곳에서 불철주야 열심히 일하는 기쁨, 슬픔, 버럭, 까칠, 소심 다섯 감정들. 정든 옛 동네를 떠나 도시로 이사하는 라일리 가족. 이사 후 새로운 환경에 적응해야 하는 라일리를 위해 그 어느 때 보다 바쁘게 감정의 신호를 보내지만 우연한 실수로 기쁨과 슬픔이 본부를 이탈하게 되자 라일리의 마음 속에 큰 변화가 찾아온다. 라일리가 예전의 모습을 되찾기 위해서는 기쁨과 슬픔이 본부로 돌아가야만 한다. 그러나 엄청난 기억들이 저장되어 있는 머릿속 세계에서 본부까지 가는 길은 험난하기만 한데...	인사이드 아웃
			/kr/영화/frozen	{'MOVIE_DETAIL_OVERVIEW': '/kr/영화/frozen'}	181359				movie	en	2013	Frozen	/poster/8662141/{profile}	nfx	102.0	서로가 최고의 친구였던 자매 엘사와 안나. 하지만 언니 엘사에게는 하나뿐인 동생에게조차 말 못할 비밀이 있다. 모든 것을 얼려버리는 신비로운 힘이 바로 그 것. 엘사는 통제할 수 없는 자신의 힘이 두려워 왕국을 떠나 북쪽 산으로 도망치고, 홀로 그곳에서 얼음 궁전을 지어 지내게 된다. 한편 얼어버린 왕국의 저주를 풀기 위해 안나는 언니를 찾아 나서고, 그 과정에서 안나는 까칠한 매력의 얼음장수 크리스토프와 만나 영원히 얼어붙은 왕국을 구해내기 위해 함께 고군분투한다.	겨울왕국
19			/kr/TV-프로그램/reobeu-deseu-robos	{'SHOW_DETAIL_OVERVIEW': '/kr/TV-프로그램/reobeu-deseu-robos'}	88361			2.0	show	en	2019	Love, Death & Robots	/poster/118732150/{profile}	nfx		2019년 3월 Netflix에서 방영을 시작한 애니메이션. 미스터리의 세계, 공포의 괴물, 스릴 넘치는 작전, 그리고 코믹한 연기. 세상의 모든 이야기와 장르를 담았다. 18개의 SF 단편 연작으로 구성된 옴니버스 구조로, 매 에피소드마다 다른 감독을 기용해 다양한 화풍과 분위기를 연출한다. 시리즈 전체적으로 로봇이 인간과 동등한 존재, 혹은 초월적인 존재로 그려지며 자연 앞에서 인간중심의 오만함을 버려야 한다는 생태학적 시각이 로봇, 혹은 인공지능으로까지 확장된다. 관습의 전복, 일상과 단절을 화려한 비주얼을 통해 경험해 보자.	러브, 데스 + 로봇
	2018-05-16	2018_20	/kr/영화/piteo-raebis	{'MOVIE_DETAIL_OVERVIEW': '/kr/영화/piteo-raebis'}	236979	True	2018-05-16		movie	en	2018	Peter Rabbit	/poster/56419118/{profile}	nfx	95.0	활달한 장난꾸러기 토끼 피터는 예로부터 조상들의 땅이었던 맥그리거(도널 글리슨)의 정원을 되찾기 위해 애쓴다. 맥그리거는 자신의 소유지에서 토끼들을 몰아내려는 한편 이웃집에 사는 동물애호가 베아(로즈번)의 마음도 얻으려 하는데...	피터 래빗
			/kr/영화/herakeulreseu	{'MOVIE_DETAIL_OVERVIEW': '/kr/영화/herakeulreseu'}	191537				movie	en	1997	Hercules	/poster/8708419/{profile}	nfx	93.0	신들의 신전인 올림포스 산의 제왕인 제우스와 그의 아내 헤라가 아들 헤라클레스를 얻는다. 초인적인 신력을 타고난 헤라클레스에게 제우스는 페가소스라는 이름의 날개 달린 조랑말을 선물한다. 헤라클레스가 선물을 받는 순간 모든 신들의 갈채와 축복이 쏟아진다. 하지만 이때 질투와 시기에 불타는 눈으로 나타나는 악마가 있었으니. 죽은 사람의 영토를 지배하는 하이데스다. 축복 대신 저주를 퍼붓는 하이데스는 언젠가 올림포스 산을 차지하려는 속셈을 갖고 있다.  하지만 운명의 세 여신은 하이데스가 헤라클레스와 싸우면 지게 된다고 예언을 하고 분노한 하이데스는 우스꽝스럽고 작은 악마들, 페인과 패닉에게 헤라클레스를 처치할 것을 명한다. 페인과 패닉은 어린 헤라클레스를 유괴하여 땅으로 데려간 뒤, 신의 능력을 없애는 약물을 먹인다. 하지만 갑자기 나타난 인간들 때문에 마지막 한방울을 먹이지 못한 채 달아나고, 헤라클레스는 반은 신의 능력이 남겨진 인간이 되어 양부모의 손에 길러진다. 하지만 스스로도 컨트롤할 수 없는 초인적인 힘과 능력으로 사사건건 말썽을 일으켜 마침내 사람들로부터 쫓겨나고 만다. 그는 그의 양부모로 부터 그가 지니고 있던 제우스의 표식인 팬던트를 받아들고 제우스 신전에 찾아가 출생의 비밀을 알게되고 아버지와 재회를 한다.	헤라클레스
			/kr/TV-프로그램/talking-tom-and-friends	{'SHOW_DETAIL_OVERVIEW': '/kr/TV-프로그램/talking-tom-and-friends'}	82979			4.0	show	en	2014	Talking Tom and Friends	/poster/142115015/{profile}	nfx		Armed with technological gear, great ideas and an unfailing sense of humour, Talking Tom and his friends are on a mission to reach stardom at all costs.	Talking Tom and Friends
			/kr/TV-프로그램/star-trek-the-animated-series	{'SHOW_DETAIL_OVERVIEW': '/kr/TV-프로그램/star-trek-the-animated-series'}	20936			2.0	show	en	1973	Star Trek: The Animated Series	/poster/8550742/{profile}	nfx		"Star Trek: The Animated Series is an animated science fiction television series set in the Star Trek universe following the events of Star Trek: The Original Series of the 1960s. The animated series was aired under the name Star Trek, but it has become widely known under this longer name to differentiate it from the original live-action Star Trek. The success in syndication of the original live action series and fan pressure for a Star Trek revival led to The Animated Series from 1973–1974, as the source of new adventures of the Enterprise crew, the next being the 1979 live-action feature film Star Trek: The Motion Picture. The 'TAS' series was the original cast's last episodic portrayal of the characters until the ""cartoon like"" graphics of the Star Trek: 25th Anniversary computer game in 1992, as well as its sequel Star Trek: Judgment Rites in 1993, both of which appeared after the cast's last movie together in 1991's Star Trek VI: The Undiscovered Country. TAS was the first Star Trek series to win an Emmy Award."	Star Trek: The Animated Series
ALL			/kr/TV-프로그램/3below-tales-of-arcadia	{'SHOW_DETAIL_OVERVIEW': '/kr/TV-프로그램/3below-tales-of-arcadia'}	85659			2.0	show	en	2018	3Below: Tales of Arcadia	/poster/103610469/{profile}	nfx		위험한 고향 별을 떠나 지구에 불시착한 청소년 왕족 남매. 사람들과 어울리랴, 현상금 사냥꾼을 피하랴 정신없이 바쁘다. 평범한 인간인 척하는 게 쉬운 일이 아니랍니다.	3 언더: 아카디아의 전설
	2017-05-03	2017_18	/kr/영화/syupeo-bbaeggom-seupai-daejagjeon	{'MOVIE_DETAIL_OVERVIEW': '/kr/영화/syupeo-bbaeggom-seupai-daejagjeon'}	323538		2017-05-03		movie	ko	2017	슈퍼 빼꼼: 스파이 대작전	/poster/12147817/{profile}	nfx	77.0	국가정보국 청소부로 일하고 있지만 ‘최고의 스파이’를 꿈꾸는 허당곰 ‘빼꼼’.  어느 날 정체불명의 악당들이 나타나 얼음 폭탄으로 지구를 위협한다.  하지만 악당들의 기지인 ‘폴라스타’에 잠입할 수 있는 것은 오직 ‘빼꼼’뿐!  예상치 못했던 불가능한 미션과 맞닥뜨리게 된 ‘빼꼼’은 ‘슈퍼 브레인칩’을 장착하고,  고도의 훈련을 받으며 잠재되어 있던 능력을 서서히 발휘하기 시작하는데……  과연 ‘빼꼼’은 악당의 리더인 ‘화이트’에 맞서 얼어붙을 위기에 처한 지구를 구할 수 있을까?  최강 스파이로 다시 태어난 ‘빼꼼’의 좌충우돌 미션이 시작된다!	슈퍼 빼꼼: 스파이 대작전
			/kr/영화/hotel-transylvania	{'MOVIE_DETAIL_OVERVIEW': '/kr/영화/hotel-transylvania'}	69164				movie	en	2012	Hotel Transylvania	/poster/8828066/{profile}	nfx	91.0	몬스터들의 유일한 천국, 인간출입금지 몬스터 호텔.  딸바보 드라큐라는 딸 마비스의 118번째 생일을 맞아  프랑켄슈타인, 늑대인간, 미이라, 투명인간 등 몬스터 친구들을 모두 초대한다.  그.런.데! 초대받지 않은 인간소년 조니가 나타나고, 몬스터들은 멘붕 상태에 빠진다.  과연, 몬스터들은 신나는 파티를 즐길 수 있을까?	몬스터 호텔
			/kr/TV-프로그램/transformers-prime	{'SHOW_DETAIL_OVERVIEW': '/kr/TV-프로그램/transformers-prime'}	21544			4.0	show	en	2010	Transformers: Prime	/poster/45404585/{profile}	nfx		Roll out with Optimus Prime, Bumblebee, Arcee, Ratchet, Bulkhead, and the rest of the heroic Autobots as they battle the evil Decepticons. Now that big bad Megatron has returned with a mysterious and dangerous element, Team Prime must prepare for an epic battle.	Transformers: Prime
			/kr/영화/flushed-away	{'MOVIE_DETAIL_OVERVIEW': '/kr/영화/flushed-away'}	44491				movie	en	2006	Flushed Away	/poster/9453868/{profile}	nfx	85.0	고품격 라이프 스타일을 즐기던 럭셔리 쥐 ’로디’가 조폭 개구리들의 거친 암흑 세계에 빠져 벌이는 익사이팅한 모험을 그리고 있다. 런던 켄싱턴의 최고급 아파트에서 여유로운 시간을 보내던 ‘로디’는 느닷없이 싱크대에서 역류되어 올라온 시궁창 쥐로 인해 변기에 빠지게 되고, 거칠고 위험한 쥐들의 세상 ‘래프로폴리스’에 떨어진다. 로디는 집으로 돌아가기 위한 방법을 찾던 중 터프 걸 ‘리타’를 만나 도움을 요청하지만 일을 꼬여만 가고, ‘로디’와 ‘리타’는 조폭 개구리 일당의 사건에 휘말리면서 이들의 짜릿하고 익사이팅한 모험이 시작된다.	플러쉬
			/kr/영화/despicable-me-2	{'MOVIE_DETAIL_OVERVIEW': '/kr/영화/despicable-me-2'}	166553				movie	en	2013	Despicable Me 2	/poster/8548273/{profile}	nfx	94.0	3년 전, ‘달’을 훔쳤던 전설의 슈퍼 악당 ‘그루’!  새로운 파트너와 함께 세상을 구할 영웅이 되어 은밀하게 위대하게 컴백!  슈퍼 악당에서 딸바보 슈퍼 대디로 180도 변신한 ‘그루’는  수다스럽고 사랑스러운 세 딸, ‘마고’, ‘에디스’, ‘아그네스’와 함께 행복한 삶을 살고 있다.  하지만 세상을 지배하려는 최강 악당 군단이 나타나자,  이들을 상대할 유일한 슈퍼 악당, ‘그루’가 비밀 요원으로 ‘악당 소탕 작전’에 투입된다.  매력적인 파트너 ‘루시’와 함께 스펙타클한 임무를 수행하던 중,  미니언 군단까지 공격을 받아 ‘보라 미니언’으로 변하고 마는데…!	슈퍼배드 2
			/kr/영화/cars-2	{'MOVIE_DETAIL_OVERVIEW': '/kr/영화/cars-2'}	171776				movie	en	2011	Cars 2	/poster/8639580/{profile}	nfx	106.0	오붓한 휴식을 취하려던 맥퀸(오웬 윌슨)의 소망과 달리, 단짝인 견인차 메이터(래리 더 케이블 가이)의 오지랖으로 또다시 세계 그랑프리 대회에 참가하게 된다. 석유가 아닌 대체연료 알리놀을 사용해야 하는 이 대회에서 맥퀸이 강력한 경쟁 상대인 프란체스코(존 터투로)와 대립의 각을 세우는 사이, 메이터는 뜻하지 않게 국제적인 첩보전에 휘말린다. 영국 최고의 스파이 핀 맥미사일(마이클 케인)과 아름다운 초보 스파이 홀리 쉬프트웰(에밀리 모티머)이 메이터를 미국 스파이로 오해하면서 사건은 걷잡을 수 없이 커지는데...	카 2
